lat,lon,v
55.25,36.25,0.01833092667058938
51.75,29.75,12.550484754455587
51.75,31.75,181.98201978454986
51.75,34.75,14.22256983971844
51.25,30.75,10.458736825889597
51.25,31.75,39.5257409112916
51.25,35.75,4.183494800779348
51.25,37.75,132.18990896704298
50.75,31.75,22.460396388235193
50.75,33.75,33.185996762166425
50.75,34.75,130.3735611481825
50.75,35.25,42.6677109276255
50.75,36.25,100.25961442175321
50.75,36.75,123.26883917115629
50.75,37.25,136.5111067276448
50.75,37.75,306.644261315465
50.75,38.75,2.3704283653059974
50.75,39.25,40.018600541050546
50.75,23.25,0.1454545476219871
50.25,24.25,0.18181818181818182
50.25,25.25,0.888888879255815
50.25,30.25,14.973597122666737
50.25,31.75,8.366989601558696
50.25,32.75,6.275242377227793
50.25,33.25,39.323539348629616
50.25,34.25,13.762040938561162
50.25,34.75,22.589559441277135
50.25,35.25,37.92685384489596
50.25,35.75,7.11128491985922
50.25,37.25,118.80994232402493
50.25,37.75,39.323539348629616
49.75,23.75,1.6000000346790662
49.75,25.25,0.2727272727272727
49.75,29.25,29.947194245333474
49.75,30.25,37.43399351090193
49.75,30.75,7.4867985613333685
49.75,31.25,8.366989601558696
49.75,32.25,4.740856730611995
49.75,32.75,24.681306665608037
49.75,33.75,29.979527790875483
49.75,34.25,59.26071212564906
49.75,34.75,27.75007760672209
49.75,35.25,73.67694414942525
49.75,35.75,56.47390036378056
49.75,36.25,247.7900956546267
49.75,36.75,73.48328055689733
49.75,38.25,14.22256983971844
49.75,39.25,201.07003716162095
49.75,22.75,0.045454545454545456
49.25,23.75,0.24242424964904785
49.25,24.25,0.32467532699758356
49.25,25.25,0.004588471556251699
49.25,29.25,7.4867985613333685
49.25,30.75,14.973597122666737
49.25,32.25,78.92247827878843
49.25,32.75,47.01254017686006
49.25,33.25,14.22256983971844
49.25,33.75,173.04127647727728
49.25,34.25,332.91330753422034
49.25,34.75,466.9743874371052
49.25,35.25,44.920792776470385
49.25,36.25,14.22256983971844
49.25,36.75,128.4378951306765
49.25,37.75,7.4867985613333685
49.25,23.25,0.18181818181818182
48.75,23.75,0.533333344893022
48.75,25.25,0.07489041035825555
48.75,30.25,41.83494730355839
48.75,30.75,94.79136453770722
48.75,31.25,681.8834257560471
48.75,31.75,1109.540835907062
48.75,32.25,57.031262997848295
48.75,32.75,292.1468073943009
48.75,33.25,82.4076324404062
48.75,33.75,122.98359455917186
48.75,35.75,7.4867985613333685
48.75,36.75,7.11128491985922
48.75,38.25,8.366989601558696
48.75,39.25,7.4867985613333685
48.25,30.75,96.24599239168067
48.25,31.25,126.05564670761426
48.25,31.75,142.604500112279
48.25,32.25,65.11957057813802
48.25,32.75,314.3931825142354
48.25,33.25,14.973597122666737
48.25,34.25,7.4867985613333685
48.25,35.25,7.4867985613333685
48.25,36.75,14.973597122666737
48.25,38.25,52.149425093084574
48.25,38.75,40.2972837947309
48.25,39.25,7.11128491985922
47.75,30.75,209.44029793515801
47.75,31.25,14.22256983971844
47.75,32.25,79.34542074489097
47.75,32.75,7.11128491985922
47.75,33.25,35.55642671200136
47.75,34.25,14.973597122666737
47.75,35.25,7.4867985613333685
47.75,36.25,29.284463957572978
47.75,36.75,71.48836495277162
47.75,37.75,59.89438849066695
47.75,38.75,21.33385546381275
47.75,39.25,7.4867985613333685
47.25,30.25,14.973597122666737
47.25,30.75,21.33385546381275
47.25,32.75,20.917473651779193
47.25,33.25,53.405130479019135
47.25,35.75,54.51985222597917
47.25,36.75,67.49000052797297
47.25,37.25,82.9649947223564
47.25,37.75,168.44467772667608
47.25,38.25,14.973597122666737
47.25,38.75,4.740856730611995
46.75,29.75,18.82572642744829
46.75,31.25,76.13566862962519
46.75,32.25,36.39574905349097
46.75,32.75,488.731189592431
46.75,33.25,256.7111693238063
46.75,33.75,42.6677109276255
46.75,34.75,33.185998874871686
46.75,35.25,111.41013721873362
46.75,35.75,18.96342692244798
46.75,36.25,36.67443019446606
46.75,36.75,127.72773460981746
46.75,37.25,89.66317745298147
46.25,32.25,8.366989601558696
46.25,32.75,106.66928295294444
46.25,33.25,11.016099107839787
46.25,35.25,42.6677109276255
45.75,37.75,0.02205882385811385
44.25,38.25,0.02205882385811385
37.25,33.75,1.5029205131577328
37.25,34.75,7.514602865325287
36.75,69.25,0.007323073489325387
36.75,71.25,0.13547686168125697
36.75,72.75,2.220408167157854
36.75,33.75,7.514602565788664
36.75,34.75,3.0058410263154656
36.75,35.25,3.0058410263154656
36.25,66.75,0.06095238242830549
36.25,69.25,0.007323073489325387
36.25,71.25,0.19406144959586008
36.25,71.75,1.8992391313825334
36.25,72.25,0.26122449125562397
36.25,73.25,0.6704761641366142
36.25,36.75,16.0812502396293
35.75,68.75,0.27705628531319754
35.75,69.25,0.07403123378753662
35.75,71.25,0.09153842074530465
35.75,36.75,24.121875958517194
35.25,68.25,0.0036615367446626934
35.25,68.75,0.07403123378753662
35.25,69.25,0.0036615367446626934
35.25,71.75,0.26122449125562397
35.25,72.25,0.3918367453983852
35.25,36.75,24.121875958517194
35.25,38.25,8.04062511981465
35.25,39.75,27.256356582045555
35.25,41.75,2.5653041277546436
34.75,66.25,0.07999999697009721
34.75,66.75,0.014646146978650774
34.75,67.75,0.014646146978650774
34.75,68.25,0.0036615367446626934
34.75,69.75,0.13852814265659877
34.75,70.25,0.054421769721167426
34.75,71.25,0.010984610233988081
34.75,71.75,0.5050340209688459
34.75,72.75,0.17470427921840123
34.75,73.75,0.0036615367446626934
34.75,33.75,130.75409093499184
34.75,35.75,24.121875958517194
34.75,36.25,25.096497139777057
34.75,36.75,64.32500215666369
34.75,37.75,16.0812502396293
34.25,66.25,0.006666666595265269
34.25,67.25,0.38095239230564665
34.25,68.75,0.27705628531319754
34.25,69.25,0.014646146978650774
34.25,69.75,1.2467532839093889
34.25,70.75,0.029117379869733537
34.25,71.25,0.3047619206564767
34.25,71.75,0.6681084292275565
34.25,73.25,0.34940855843680246
34.25,73.75,0.5823475973946708
34.25,36.25,26.729646291933022
34.25,36.75,55.78570150255109
34.25,37.25,24.972735721123172
34.25,39.25,0.9619890479079913
33.75,67.25,0.007323073489325387
33.75,67.75,0.0036615367446626934
33.75,68.75,0.014646146978650774
33.75,69.25,0.41558442796979633
33.75,69.75,3.204767312322344
33.75,70.25,1.8839827265058244
33.75,70.75,0.058234759739467075
33.75,71.75,0.32221522288663046
33.75,72.25,0.03295383070196424
33.75,72.75,0.058234759739467075
33.75,73.25,0.9317561558314732
33.75,74.75,0.11646951947893415
33.75,35.25,1.5029205131577328
33.75,35.75,35.84439498986467
33.75,36.25,28.553094580274774
33.75,36.75,63.091252441867255
33.75,37.75,3.0246863729553297
33.25,65.75,0.003544303821399808
33.25,67.25,0.014646146978650774
33.25,68.25,0.13061224562781198
33.25,68.75,0.3918367453983852
33.25,69.25,0.3850867450237274
33.25,69.75,0.42673718077795847
33.25,70.25,1.175510219165257
33.25,71.25,2.9408552987234935
33.25,71.75,1.0689937727791923
33.25,72.25,0.1830768414906093
33.25,35.25,19.537967569660395
33.25,35.75,31.35248036356643
33.25,36.25,55.01188484336308
33.25,36.75,24.62599036649044
33.25,37.25,2.2446410369011573
33.25,37.75,15.758727700304007
33.25,38.25,10.581878853030503
32.75,65.75,0.2528269961476326
32.75,67.25,0.007323073489325387
32.75,68.25,0.15972962549754552
32.75,68.75,0.41558442796979633
32.75,69.25,4.243455920900617
32.75,69.75,6.955530038901737
32.75,70.25,2.368999481201172
32.75,70.75,0.32653062684195383
32.75,71.75,0.17209223338535853
32.75,72.25,0.16773103390421187
32.75,73.25,0.025630757212638855
32.75,34.75,89.46449732937617
32.75,35.25,13.554552788147703
32.75,35.75,43.2242519792635
32.75,36.25,99.48997162870364
32.75,36.75,41.72935927225626
32.75,37.25,160.45961710251868
32.75,37.75,44.98530252062483
32.75,38.25,37.71610282169422
32.75,38.75,0.5041144079732476
32.25,67.75,1.0482256753104073
32.25,68.25,0.4658780779157366
32.25,69.25,0.7369697093963623
32.25,69.75,6.966777767453875
32.25,70.25,0.33314054352896555
32.25,70.75,1.295546531677246
32.25,71.25,0.718367372240339
32.25,71.75,0.8925170302391052
32.25,72.75,0.7532388865947723
32.25,34.75,333.31852396111935
32.25,35.25,280.19456771889236
32.25,35.75,116.05577748959331
32.25,36.25,373.94782472605584
32.25,36.75,237.1256683873071
32.25,37.25,9.989808623387944
32.25,37.75,73.59794183642953
32.25,39.75,11.090517200063914
32.25,40.75,5.041144454153255
32.25,42.25,1.5029205131577328
31.75,66.75,0.029117379869733537
31.75,67.25,0.007323073489325387
31.75,67.75,0.182602516242436
31.75,68.25,0.17121765656130655
31.75,68.75,0.08735213960920062
31.75,69.25,1.6530374075685228
31.75,69.75,4.938799049173083
31.75,70.25,1.81532997744424
31.75,71.25,0.11265652946063451
31.75,71.75,0.5532302175249372
31.75,72.25,0.2329390389578683
31.75,72.75,0.1455868993486677
31.75,73.75,0.054421769721167426
31.75,74.25,0.16326531342097692
31.75,34.25,16.718812013546994
31.75,34.75,114.59424876295088
31.75,35.25,19.131142319878563
31.75,35.75,167.4496369868284
31.75,36.25,342.35168479877757
31.75,36.75,98.92528376411065
31.75,37.25,95.9688124388922
31.75,37.75,4.609156031277962
31.75,38.25,78.52391228737542
31.75,38.75,1.9492423625197262
31.75,39.25,0.5041144079732476
31.75,40.25,5.92401127750054
31.25,67.25,0.7836734907967704
31.25,69.25,1.030649381024497
31.25,69.75,0.4076685309410095
31.25,70.25,1.763265345777784
31.25,70.75,0.7836734907967704
31.25,71.25,0.8539270375456128
31.25,72.25,0.13852814265659877
31.25,33.75,41.172902074991725
31.25,34.25,16.46395245724125
31.25,34.75,126.66419186147687
31.25,35.25,30.058411461301148
31.25,35.75,69.11410063945368
31.25,36.25,207.66681332470034
31.25,36.75,99.70323608801118
31.25,37.25,268.17248892528005
31.25,37.75,35.366468582098605
31.25,38.25,43.93083191476762
31.25,39.75,5.545258600031957
31.25,40.25,13.64469713671133
31.25,41.25,1.7385135556105524
31.25,-106.75,0.059316568076610565
30.75,65.25,0.13852814265659877
30.75,66.25,0.13061224562781198
30.75,66.75,0.1455868993486677
30.75,69.75,0.16979592187064035
30.75,70.25,0.26122449125562397
30.75,71.75,0.2911737986973354
30.75,33.75,20.25555637467187
30.75,34.25,24.121875958517194
30.75,34.75,5.536950951791368
30.75,35.25,21.72416916117072
30.75,35.75,112.88917843386298
30.75,36.25,84.94269587488088
30.75,36.75,43.13872828264721
30.75,37.25,41.16853498079581
30.75,37.75,33.62164723451133
30.75,38.25,2.5653041277546436
30.75,41.25,2.5205722270766273
30.75,-111.75,0.09917355667461049
30.25,65.25,0.7836734907967704
30.25,65.75,0.13061224562781198
30.25,68.25,0.13061224562781198
30.25,69.75,0.06095238242830549
30.25,71.75,0.3202911785670689
30.25,72.75,0.17470427921840123
30.25,73.25,0.0036615367446626934
30.25,-112.75,2.0454545454545454
30.25,-112.25,0.3223140591924841
30.25,-111.75,1.7429752146655864
29.75,66.75,0.10884353944233485
29.75,67.25,0.8311688559395927
29.75,71.75,1.0191082954406738
29.75,72.25,0.10884353944233485
29.25,65.75,0.5541125706263951
29.25,67.75,0.10884353944233485
29.25,70.75,1.6623377118791853
29.25,71.75,0.054421769721167426
28.75,68.25,0.26122449125562397
28.75,69.25,0.10884353944233485
28.75,59.75,1.5307359546422958
28.75,62.25,0.22077923064882105
28.75,-106.75,1.3429751938039607
28.25,61.25,0.14718614992770282
28.25,-107.25,0.23636363988572903
28.25,-106.75,2.2060606330633163
28.25,-106.25,0.805785130370747
27.75,74.75,0.10884353944233485
27.25,63.75,0.23181819102980872
27.25,64.75,0.14718614992770282
27.25,60.25,0.1772924094376239
26.75,63.75,0.3090909136967226
26.75,60.25,0.3090909136967226
26.75,60.75,1.8766234720295127
26.75,61.25,0.5703463093800979
26.75,-105.75,0.10196560443463651
26.25,60.25,0.1545454568483613
26.25,60.75,0.25757576525211334
26.25,61.25,1.5638527436689897
26.25,63.25,0.12878788262605667
26.25,-107.25,1.930232579057867
25.75,63.75,0.29437229985540564
25.75,59.75,0.07727272842418065
25.75,60.75,0.22077923064882105
25.75,62.25,0.1475206644020297
25.75,62.75,0.3090909136967226
25.75,-106.25,1.3719008673321118
25.25,93.25,1.7695993554578826
25.25,95.25,0.2984733944093542
25.25,96.75,0.7539635754323432
25.25,98.25,0.6011904941073486
25.25,98.75,0.24754903172808035
25.25,63.75,0.07727272842418065
25.25,61.25,0.29437229985540564
25.25,62.25,0.5151515305042267
25.25,62.75,0.07727272842418065
25.25,-108.25,1.129800702699206
25.25,-106.75,0.08773784322494811
25.25,-106.25,0.08773784322494811
24.75,91.75,0.577142844242709
24.75,93.75,0.07072829381961908
24.75,94.75,0.10609243737001503
24.75,95.25,0.5615826452683125
24.75,96.25,0.14145658763923816
24.75,97.25,0.10609243737001503
24.75,98.75,0.6323109458067587
24.75,-108.25,0.5239899099211801
24.75,-107.75,2.67414496906779
24.75,-106.75,0.10196560443463651
24.75,-105.75,0.1676767717369578
24.25,90.75,1.4658183814026415
24.25,96.75,0.24754903172808035
24.25,-107.75,10.599077068861913
24.25,-107.25,5.200952493670313
24.25,-106.75,1.8039281781424175
24.25,-105.75,0.7255244884978642
23.75,84.75,0.15495867891745135
23.75,89.25,0.5276946304365993
23.75,90.25,0.4166666534729302
23.75,92.75,0.1923809570393392
23.75,93.25,1.5744118032245231
23.75,93.75,1.7087281823956542
23.75,94.75,2.602711255529097
23.75,95.25,0.12726587712365603
23.75,96.25,1.0255602704627174
23.75,96.75,0.7072829247585365
23.75,97.25,4.866061217018536
23.75,98.75,5.386666689600263
23.75,-107.25,0.7593823093920946
23.75,-106.25,0.29020980102094734
23.25,89.25,0.4166666534729302
23.25,90.25,1.317606405063998
23.25,91.75,0.18173869429821415
23.25,92.25,0.2153518073526876
23.25,92.75,3.3020610191992352
23.25,93.25,2.3699145812341675
23.25,93.75,3.3341316474335536
23.25,94.25,0.41355778596230913
23.25,94.75,0.7426470683089325
23.25,95.25,0.2829131752784763
23.25,96.25,0.31827732554769944
23.25,96.75,0.6125069911525186
23.25,97.25,0.09190173021384648
23.25,98.75,0.24754903172808035
23.25,-106.75,1.3204545229673386
23.25,-106.25,0.5316115832802925
23.25,-105.75,0.6685845757072623
22.75,85.25,0.04662004722790284
22.75,88.75,1.385932108387351
22.75,89.75,1.2262572289910167
22.75,90.25,1.1292660881008487
22.75,90.75,0.38353213982190937
22.75,91.25,0.05839959980221465
22.75,92.25,0.07178393578422922
22.75,92.75,1.1973560311432396
22.75,93.25,7.766596740909985
22.75,93.75,4.637218575858112
22.75,95.25,0.7426470683089325
22.75,96.25,0.3182773188288723
22.75,96.75,0.21218487474003006
22.75,97.25,0.3847619140786784
22.75,98.25,0.577142844242709
22.25,84.75,0.8333333513953468
22.25,85.25,0.12396694584326311
22.25,90.25,0.5839960253797472
22.25,90.75,0.8333333069458604
22.25,92.75,0.1145124782675079
22.25,93.25,0.1145124782675079
22.25,93.75,0.5388822277475681
22.25,94.75,2.509728130086192
22.25,95.25,0.04595086510692324
22.25,95.75,1.413779262985502
22.25,-105.75,0.1676767717369578
21.75,84.75,0.5055361308834769
21.75,88.25,0.10140966696781106
21.75,89.25,0.16901610477361828
21.75,91.75,0.14356787156845843
21.75,92.25,0.4853417217465384
21.75,92.75,0.5658263505569526
21.75,93.25,1.7253902555842484
21.75,93.75,2.367265465270196
21.75,94.25,0.3712574309735958
21.75,94.75,0.7118193693459034
21.75,95.25,2.1822528578341007
21.75,95.75,1.5737599661307675
21.75,96.25,0.5304622070065567
21.75,96.75,1.1451247557997704
21.75,97.25,0.26310925085895825
21.75,98.25,0.21218487474003006
21.75,98.75,0.17682073118963412
21.25,92.75,0.03536414690980954
21.25,93.25,2.1606818214058876
21.25,93.75,2.607772359890597
21.25,94.25,0.3970905150885561
21.25,94.75,3.089367011894605
21.25,95.25,0.39461895756955656
21.25,95.75,2.51350107403206
21.25,96.25,1.1482685622093933
21.25,96.75,4.597204956891281
21.25,97.25,0.25596906590674606
21.25,98.25,0.1145124782675079
20.75,92.25,0.5514103812830788
20.75,92.75,0.8061678007777248
20.75,93.25,0.7580498586009655
20.75,93.75,2.7334549353191897
20.75,94.25,0.8271155719246183
20.75,94.75,1.3906858209520578
20.75,95.25,0.35364146237926825
20.75,95.75,1.8321996522801265
20.75,96.25,3.2232918816485574
20.75,96.75,2.9436441773016537
20.75,97.25,0.6428884894454053
20.75,97.75,0.6460554354957172
20.75,98.25,0.1908541170081922
20.75,98.75,0.5343915383730616
20.25,92.75,0.3053665818380458
20.25,93.25,0.4765739882630961
20.25,93.75,1.840058261262519
20.25,94.25,0.9542706119162696
20.25,94.75,0.8487394989601202
20.25,95.25,6.130085616771664
20.25,95.75,1.0306122909699167
20.25,98.75,0.03817082272975573
20.25,79.25,0.14011396941813556
19.75,93.25,3.684210256872965
19.75,93.75,3.48028108051845
19.75,94.25,0.34353742136486937
19.75,94.75,0.9194678398115295
19.75,95.25,0.3692016882289733
19.75,95.75,2.5732484459877014
19.75,96.25,0.1923809570393392
19.75,79.25,0.009814746339212763
19.75,79.75,0.0339847058057785
19.75,80.25,1.909420151602138
19.75,81.25,0.040858018804680214
19.25,93.25,0.2475490250092532
19.25,93.75,4.566151008142957
19.25,94.25,0.5725623778998852
19.25,94.75,1.3067894389054604
19.25,95.25,0.5656010884392474
19.25,96.25,0.577142844242709
19.25,96.75,0.03536414690980954
19.25,97.25,0.1923809570393392
19.25,98.25,0.14145658763923816
19.25,98.75,0.24754903172808035
19.25,79.25,0.4040404070507397
19.25,79.75,3.561601286584681
19.25,80.25,1.8259308013049038
19.25,80.75,0.42392350055954675
18.75,93.25,0.8061678007777248
18.75,93.75,1.8035714285714284
18.75,94.75,1.6477671752550773
18.75,95.25,0.4115485643768417
18.75,95.75,4.778889863618782
18.75,96.25,0.14145658763923816
18.75,96.75,0.7847686991361635
18.75,97.25,0.1378525953207697
18.75,79.25,0.6060606241226196
18.75,79.75,1.665799091146751
18.75,80.25,6.7998016286980025
18.75,80.75,3.091450909321958
18.75,81.25,0.03868471831083298
18.75,81.75,1.4141414382240989
18.75,-73.25,11.271194025874138
18.75,-72.75,2.989227219400081
18.25,94.75,3.053665872131075
18.25,95.75,0.04595086510692324
18.25,96.25,0.1378525953207697
18.25,79.25,0.9499489278955893
18.25,79.75,0.10740314694968138
18.25,80.25,2.0713228190487083
18.25,80.75,8.849919865077192
18.25,81.25,0.24382223798470062
18.25,81.75,0.6060606241226196
18.25,4.25,0.6726457271724939
18.25,-73.25,19.531826461242005
18.25,-72.75,117.94065086272629
17.75,80.25,0.2507836981253191
17.75,80.75,0.830826772884889
17.75,81.25,1.6955398158593613
17.75,81.75,0.4040404070507397
17.75,-6.25,0.035663339076563716
17.75,-94.25,0.2097902125255628
17.75,-93.75,1.541958094828508
17.75,-93.25,1.4327608319846068
17.75,-92.75,1.166158521717245
17.25,94.75,0.1923809570393392
17.25,79.75,0.4902962121096524
17.25,80.25,0.2507836981253191
17.25,80.75,0.6269592588598077
17.25,81.25,0.5015673962506382
17.25,3.75,0.6060605868697166
17.25,4.25,6.502242386341095
17.25,-10.75,0.14265335630625486
17.25,-10.25,0.035663339076563716
17.25,-4.25,1.2578615918755531
17.25,-94.25,0.3376311216164719
17.25,-93.75,3.723776306618344
17.25,-93.25,2.7901705185120758
17.25,-92.75,0.39589441635391925
16.75,45.25,0.14181817864829843
16.75,3.75,6.084386631846428
16.75,-7.75,0.07132667815312743
16.75,-0.75,0.3144653979688883
16.75,0.25,2.2012578323483467
16.75,1.25,23.899370431900024
16.75,-93.75,22.97202782197432
16.75,-93.25,0.1076555031944405
16.75,-92.75,0.7843026730485938
16.25,94.75,0.7695238281573568
16.25,44.25,0.18660287220369687
16.25,46.25,0.28363635729659686
16.25,-2.75,1.8867924809455872
16.25,0.25,7.547169923782349
16.25,-94.25,0.3969796746969223
16.25,-93.75,0.20454545759341936
16.25,-93.25,0.1278409090909091
16.25,-92.75,1.2971174987879666
15.75,30.25,0.9183673353067466
15.75,31.25,6.424172241772924
15.75,31.75,0.36734692765665905
15.75,42.75,0.5598085901953957
15.75,43.25,0.291978618638082
15.75,3.75,1.1210761964321136
15.75,-8.25,0.035663339076563716
15.75,-93.25,7.12560593743216
15.75,-92.75,17.813539345833387
15.25,44.25,0.37320574440739374
15.25,31.25,2.7166076031114375
15.25,31.75,2.644018161509718
15.25,32.25,3.118049731212003
15.25,32.75,5.6938775564943045
15.25,3.75,2.9147982597351074
15.25,4.25,4.708520323038101
15.25,-6.25,0.6410256493836641
15.25,-1.75,31.761005520820618
15.25,-0.75,0.31847134232521057
15.25,1.25,0.31847134232521057
15.25,-93.25,0.6495215405117382
15.25,-92.75,0.17786561596122655
14.75,44.25,0.28363635729659686
14.75,44.75,0.35454545982859353
14.75,45.25,0.35454545982859353
14.75,24.75,3.924501514993608
14.75,27.75,0.36734692765665905
14.75,28.75,2.0420168143297945
14.75,29.25,13.412337544773306
14.75,30.25,0.36734692765665905
14.75,31.25,2.286569802888802
14.75,31.75,1.102040879960571
14.75,32.25,0.20786998208080018
14.75,32.75,0.18367346382832953
14.75,38.25,0.36734692765665905
14.75,42.75,0.14772727712988853
14.75,3.75,11.859627813100815
14.75,4.25,5.459980946034193
14.75,-6.25,1.3890413101762533
14.75,-5.75,0.6726457271724939
14.75,-1.75,1.8867924809455872
14.75,-0.75,8.490566164255142
14.75,-0.25,0.44843051582574844
14.75,0.25,2.6905829086899757
14.75,0.75,0.15151514671742916
14.75,1.75,4.266204731538892
14.75,2.25,1.7937220633029938
14.75,2.75,4.708520323038101
14.75,-92.75,3.701782131736929
14.25,97.75,0.04595086510692324
14.25,98.25,0.1378525953207697
14.25,43.75,0.2715299254791303
14.25,44.25,1.3417201577262443
14.25,44.75,0.7538000643253326
14.25,46.25,0.37717602334239264
14.25,24.25,4.195156563073397
14.25,25.75,0.6917475792579353
14.25,28.75,4.176852657060538
14.25,29.75,0.20786998208080018
14.25,31.25,1.039349845743605
14.25,32.25,0.6236099462424006
14.25,32.75,0.18367346382832953
14.25,37.75,0.57857145874628
14.25,42.75,0.8474152528426865
14.25,4.25,37.66816258430481
14.25,-7.25,0.15151514671742916
14.25,-6.75,0.15151514671742916
14.25,-5.75,2.6410256046801805
14.25,-5.25,0.32051282469183207
14.25,-2.75,0.9433962404727936
14.25,-1.75,2.6909826323390007
14.25,-0.75,2.5157231837511063
14.25,0.25,29.27822917699814
14.25,0.75,9.599130600690842
14.25,1.25,0.31847134232521057
14.25,1.75,7.865878753364086
14.25,2.25,1.3452914543449879
14.25,2.75,4.799565300345421
14.25,-91.25,1.3897055689753457
13.75,43.75,1.5752102807164192
13.75,44.25,9.562166394157844
13.75,44.75,1.3922394344752484
13.75,24.25,0.6917475792579353
13.75,25.25,0.6917475792579353
13.75,28.75,16.52177295940263
13.75,29.25,18.378152234213694
13.75,31.25,3.7794541961380412
13.75,31.75,2.81339367612132
13.75,32.75,0.18367346382832953
13.75,33.75,5.026674088622842
13.75,34.25,0.43852968234568834
13.75,35.25,1.5779221249478204
13.75,36.25,3.1558442498956407
13.75,38.75,0.28928572937314
13.75,42.75,1.7294900634072043
13.75,43.25,0.5620842494747855
13.75,4.25,1.9999999552965164
13.75,11.25,6.822935644875874
13.75,11.75,0.1056874142113057
13.75,12.75,0.13992094722661105
13.75,13.75,2.312716356563297
13.75,-9.75,0.15923567116260529
13.75,-7.75,0.3030302934348583
13.75,-6.25,0.6369426846504211
13.75,-4.25,25.65244249999523
13.75,-3.75,23.98779676295817
13.75,-3.25,59.769925475120544
13.75,-2.75,1.2295458931475878
13.75,-1.75,3.5330197773873806
13.75,-1.25,19.203429482877254
13.75,-0.75,6.407414167188108
13.75,-0.25,5.087794875726104
13.75,0.25,4.427449963986874
13.75,0.75,1.496806601062417
13.75,1.25,13.333334028720856
13.75,1.75,3.5393395461142063
13.75,2.25,3.957467060536146
13.75,2.75,7.417448051273823
13.75,3.25,1.3333333656191826
13.75,-91.25,0.19580420309847052
13.75,-90.75,0.36363637989217584
13.25,43.75,1.2659866775978694
13.25,44.25,0.6989174199883234
13.25,44.75,0.07090908932414922
13.25,45.25,0.1297117468308319
13.25,24.75,17.141938267741352
13.25,25.25,0.40598290390335023
13.25,27.75,18.146103143692017
13.25,28.25,6.1260505723101755
13.25,28.75,3.0630252861550877
13.25,29.75,2.3668831874217306
13.25,30.25,7.889610366097518
13.25,30.75,2.3668831874217306
13.25,31.25,3.10324689745903
13.25,31.75,14.17499993102891
13.25,32.25,9.888311892481786
13.25,32.75,7.4621223192662
13.25,33.75,5.101530572199928
13.25,34.25,1.2047010266355105
13.25,34.75,5.046846192330122
13.25,35.25,0.7889610624739102
13.25,35.75,7.332696906956179
13.25,36.25,0.7889610624739102
13.25,42.25,0.34589799154888495
13.25,10.75,0.4125874279574914
13.25,11.25,0.1409165556119247
13.25,12.75,1.9404622776095164
13.25,13.25,53.762800466438584
13.25,13.75,8.176268865439026
